campus,bldgno,bldgname,Year,Month,Day,Hour,cold,wash_cold
Tempe,57MF,Phys Sci Res Lab,2019,11,21,16,119.3661971830986,119.3661971830986
Tempe,57MF,Phys Sci Res Lab,2019,11,21,17,95.88028169014086,95.88028169014086
Tempe,57MF,Phys Sci Res Lab,2019,11,21,18,63.76760563380282,63.76760563380282
Tempe,57MF,Phys Sci Res Lab,2019,11,21,19,67.9225352112676,67.9225352112676
Tempe,57MF,Phys Sci Res Lab,2019,11,21,20,72.14788732394365,72.14788732394365
Tempe,57MF,Phys Sci Res Lab,2019,11,21,21,72.25352112676056,72.25352112676056
Tempe,57MF,Phys Sci Res Lab,2019,11,21,22,73.87323943661973,73.87323943661973
Tempe,57MF,Phys Sci Res Lab,2019,11,21,23,63.76760563380282,63.76760563380282
Tempe,57MF,Phys Sci Res Lab,2019,11,22,0,51.40845070422535,51.40845070422535
Tempe,57MF,Phys Sci Res Lab,2019,11,22,1,53.098591549295776,53.098591549295776
Tempe,57MF,Phys Sci Res Lab,2019,11,22,2,54.225352112676056,54.225352112676056
Tempe,57MF,Phys Sci Res Lab,2019,11,22,3,53.098591549295776,53.098591549295776
Tempe,57MF,Phys Sci Res Lab,2019,11,22,4,51.830985915492974,51.830985915492974
Tempe,57MF,Phys Sci Res Lab,2019,11,22,5,42.57042253521127,42.57042253521127
Tempe,57MF,Phys Sci Res Lab,2019,11,22,6,44.78873239436621,44.78873239436621
Tempe,57MF,Phys Sci Res Lab,2019,11,22,7,36.69014084507042,36.69014084507042
Tempe,57MF,Phys Sci Res Lab,2019,11,22,8,41.83098591549297,41.83098591549297
Tempe,57MF,Phys Sci Res Lab,2019,11,22,9,64.40140845070422,64.40140845070422
Tempe,57MF,Phys Sci Res Lab,2019,11,22,10,95.66901408450704,95.66901408450704
Tempe,57MF,Phys Sci Res Lab,2019,11,22,11,110.03521126760565,110.03521126760565
Tempe,57MF,Phys Sci Res Lab,2019,11,22,12,142.21830985915494,142.21830985915494
Tempe,57MF,Phys Sci Res Lab,2019,11,22,13,142.92253521126761,142.92253521126761
Tempe,57MF,Phys Sci Res Lab,2019,11,22,14,145.17605633802816,145.17605633802816
Tempe,57MF,Phys Sci Res Lab,2019,11,22,15,140.31690140845072,140.31690140845072
Tempe,57MF,Phys Sci Res Lab,2019,11,22,16,153.2394366197183,153.2394366197183
Tempe,57MF,Phys Sci Res Lab,2019,11,22,17,147.21830985915494,147.21830985915494
Tempe,57MF,Phys Sci Res Lab,2019,11,22,18,134.2957746478873,134.2957746478873
Tempe,57MF,Phys Sci Res Lab,2019,11,22,19,126.33802816901412,126.33802816901412
Tempe,57MF,Phys Sci Res Lab,2019,11,22,20,125.42253521126759,125.42253521126759
Tempe,57MF,Phys Sci Res Lab,2019,11,22,21,108.09859154929579,108.09859154929579
Tempe,57MF,Phys Sci Res Lab,2019,11,22,22,82.95774647887325,82.95774647887325
Tempe,57MF,Phys Sci Res Lab,2019,11,22,23,79.08450704225353,79.08450704225353
Tempe,57MF,Phys Sci Res Lab,2019,11,23,0,76.05633802816901,76.05633802816901
Tempe,57MF,Phys Sci Res Lab,2019,11,23,1,60.56338028169014,60.56338028169014
Tempe,57MF,Phys Sci Res Lab,2019,11,23,2,63.028169014084504,63.028169014084504
Tempe,57MF,Phys Sci Res Lab,2019,11,23,3,57.21830985915494,57.21830985915494
Tempe,57MF,Phys Sci Res Lab,2019,11,23,4,52.21830985915494,52.21830985915494
Tempe,57MF,Phys Sci Res Lab,2019,11,23,5,50.52816901408451,50.52816901408451
Tempe,57MF,Phys Sci Res Lab,2019,11,23,6,53.80281690140846,53.80281690140846
Tempe,57MF,Phys Sci Res Lab,2019,11,23,7,52.25352112676057,52.25352112676057
Tempe,57MF,Phys Sci Res Lab,2019,11,23,8,47.50000000000001,47.50000000000001
Tempe,57MF,Phys Sci Res Lab,2019,11,23,9,98.41549295774648,98.41549295774648
Tempe,57MF,Phys Sci Res Lab,2019,11,23,10,127.64084507042256,127.64084507042256
Tempe,57MF,Phys Sci Res Lab,2019,11,23,11,143.6971830985916,143.6971830985916
Tempe,57MF,Phys Sci Res Lab,2019,11,23,12,155.03521126760566,155.03521126760566
Tempe,57MF,Phys Sci Res Lab,2019,11,23,13,172.88732394366195,172.88732394366195
Tempe,57MF,Phys Sci Res Lab,2019,11,23,14,173.30985915492957,173.30985915492957
Tempe,57MF,Phys Sci Res Lab,2019,11,23,15,182.4647887323944,182.4647887323944
Tempe,57MF,Phys Sci Res Lab,2019,11,23,16,185.73943661971836,185.73943661971836
Tempe,57MF,Phys Sci Res Lab,2019,11,23,17,174.40140845070422,174.40140845070422
Tempe,57MF,Phys Sci Res Lab,2019,11,23,18,155.03521126760566,155.03521126760566
Tempe,57MF,Phys Sci Res Lab,2019,11,23,19,162.3943661971831,162.3943661971831
Tempe,57MF,Phys Sci Res Lab,2019,11,23,20,131.86619718309862,131.86619718309862
Tempe,57MF,Phys Sci Res Lab,2019,11,23,21,114.19014084507045,114.19014084507045
Tempe,57MF,Phys Sci Res Lab,2019,11,23,22,111.2323943661972,111.2323943661972
Tempe,57MF,Phys Sci Res Lab,2019,11,23,23,96.61971830985917,96.61971830985917
Tempe,57MF,Phys Sci Res Lab,2019,11,24,0,97.39436619718309,97.39436619718309
Tempe,57MF,Phys Sci Res Lab,2019,11,24,1,92.39436619718309,92.39436619718309
Tempe,57MF,Phys Sci Res Lab,2019,11,24,2,74.11971830985917,74.11971830985917
Tempe,57MF,Phys Sci Res Lab,2019,11,24,3,76.47887323943662,76.47887323943662
Tempe,57MF,Phys Sci Res Lab,2019,11,24,4,84.11971830985917,84.11971830985917
Tempe,57MF,Phys Sci Res Lab,2019,11,24,5,76.72535211267606,76.72535211267606
Tempe,57MF,Phys Sci Res Lab,2019,11,24,6,78.94366197183099,78.94366197183099
Tempe,57MF,Phys Sci Res Lab,2019,11,24,7,84.71830985915494,84.71830985915494
Tempe,57MF,Phys Sci Res Lab,2019,11,24,8,85.17605633802819,85.17605633802819
Tempe,57MF,Phys Sci Res Lab,2019,11,24,9,99.11971830985917,99.11971830985917
Tempe,57MF,Phys Sci Res Lab,2019,11,24,10,117.6760563380282,117.6760563380282
Tempe,57MF,Phys Sci Res Lab,2019,11,24,11,135.49295774647888,135.49295774647888
Tempe,57MF,Phys Sci Res Lab,2019,11,24,12,144.47183098591552,144.47183098591552
Tempe,57MF,Phys Sci Res Lab,2019,11,24,13,172.88732394366195,172.88732394366195
Tempe,57MF,Phys Sci Res Lab,2019,11,24,14,179.19014084507043,179.19014084507043
Tempe,57MF,Phys Sci Res Lab,2019,11,24,15,187.81690140845075,187.81690140845075
Tempe,57MF,Phys Sci Res Lab,2019,11,24,16,178.66197183098598,178.66197183098598
Tempe,57MF,Phys Sci Res Lab,2019,11,24,17,182.88732394366198,182.88732394366198
Tempe,57MF,Phys Sci Res Lab,2019,11,24,18,169.08450704225353,169.08450704225353
Tempe,57MF,Phys Sci Res Lab,2019,11,24,19,161.12676056338032,161.12676056338032
Tempe,57MF,Phys Sci Res Lab,2019,11,24,20,145.66901408450704,145.66901408450704
Tempe,57MF,Phys Sci Res Lab,2019,11,24,21,116.26760563380286,116.26760563380286
Tempe,57MF,Phys Sci Res Lab,2019,11,24,22,105.42253521126759,105.42253521126759
Tempe,57MF,Phys Sci Res Lab,2019,11,24,23,97.81690140845072,97.81690140845072
Tempe,57MF,Phys Sci Res Lab,2019,11,25,0,90.7042253521127,90.7042253521127
Tempe,57MF,Phys Sci Res Lab,2019,11,25,1,74.89436619718309,74.89436619718309
Tempe,57MF,Phys Sci Res Lab,2019,11,25,2,69.04929577464789,69.04929577464789
Tempe,57MF,Phys Sci Res Lab,2019,11,25,3,60.88028169014085,60.88028169014085
Tempe,57MF,Phys Sci Res Lab,2019,11,25,4,47.53521126760564,47.53521126760564
Tempe,57MF,Phys Sci Res Lab,2019,11,25,5,37.429577464788736,37.429577464788736
Tempe,57MF,Phys Sci Res Lab,2019,11,25,6,42.95774647887324,42.95774647887324
Tempe,57MF,Phys Sci Res Lab,2019,11,25,7,46.7605633802817,46.7605633802817
Tempe,57MF,Phys Sci Res Lab,2019,11,25,8,35.352112676056336,35.352112676056336
Tempe,57MF,Phys Sci Res Lab,2019,11,25,9,49.471830985915496,49.471830985915496
Tempe,57MF,Phys Sci Res Lab,2019,11,25,10,76.19718309859155,76.19718309859155
Tempe,57MF,Phys Sci Res Lab,2019,11,25,11,97.21830985915493,97.21830985915493
Tempe,57MF,Phys Sci Res Lab,2019,11,25,12,122.32394366197184,122.32394366197184
Tempe,57MF,Phys Sci Res Lab,2019,11,25,13,149.2957746478873,149.2957746478873
Tempe,57MF,Phys Sci Res Lab,2019,11,25,14,161.5492957746479,161.5492957746479
Tempe,57MF,Phys Sci Res Lab,2019,11,25,15,160.1056338028169,160.1056338028169
Tempe,57MF,Phys Sci Res Lab,2019,11,25,16,160.07042253521132,160.07042253521132
Tempe,57MF,Phys Sci Res Lab,2019,11,25,17,159.54225352112678,159.54225352112678
Tempe,57MF,Phys Sci Res Lab,2019,11,25,18,136.83098591549296,136.83098591549296
Tempe,57MF,Phys Sci Res Lab,2019,11,25,19,135.63380281690144,135.63380281690144
Tempe,57MF,Phys Sci Res Lab,2019,11,25,20,129.1549295774648,129.1549295774648
Tempe,57MF,Phys Sci Res Lab,2019,11,25,21,150.95070422535213,150.95070422535213
Tempe,57MF,Phys Sci Res Lab,2019,11,25,22,132.6056338028169,132.6056338028169
Tempe,57MF,Phys Sci Res Lab,2019,11,25,23,123.27464788732395,123.27464788732395
Tempe,57MF,Phys Sci Res Lab,2019,11,26,0,109.96478873239437,109.96478873239437
Tempe,57MF,Phys Sci Res Lab,2019,11,26,1,85.31690140845072,85.31690140845072
Tempe,57MF,Phys Sci Res Lab,2019,11,26,2,74.5774647887324,74.5774647887324
Tempe,57MF,Phys Sci Res Lab,2019,11,26,3,58.38028169014085,58.38028169014085
Tempe,57MF,Phys Sci Res Lab,2019,11,26,4,45.387323943661976,45.387323943661976
Tempe,57MF,Phys Sci Res Lab,2019,11,26,5,35.95070422535212,35.95070422535212
Tempe,57MF,Phys Sci Res Lab,2019,11,26,6,29.33098591549296,29.33098591549296
Tempe,57MF,Phys Sci Res Lab,2019,11,26,7,24.014084507042256,24.014084507042256
Tempe,57MF,Phys Sci Res Lab,2019,11,26,8,24.542253521126767,24.542253521126767
Tempe,57MF,Phys Sci Res Lab,2019,11,26,9,38.802816901408455,38.802816901408455
Tempe,57MF,Phys Sci Res Lab,2019,11,26,10,55.95070422535212,55.95070422535212
Tempe,57MF,Phys Sci Res Lab,2019,11,26,11,94.68309859154932,94.68309859154932
Tempe,57MF,Phys Sci Res Lab,2019,11,26,12,92.35915492957749,92.35915492957749
Tempe,57MF,Phys Sci Res Lab,2019,11,26,13,84.82394366197184,84.82394366197184
Tempe,57MF,Phys Sci Res Lab,2019,11,26,14,84.82394366197184,84.82394366197184
Tempe,57MF,Phys Sci Res Lab,2019,11,26,15,84.82394366197184,84.82394366197184
Tempe,57MF,Phys Sci Res Lab,2019,11,26,16,84.82394366197184,84.82394366197184
Tempe,57MF,Phys Sci Res Lab,2019,11,26,17,84.82394366197184,84.82394366197184
Tempe,57MF,Phys Sci Res Lab,2019,11,26,18,84.82394366197184,84.82394366197184
Tempe,57MF,Phys Sci Res Lab,2019,11,26,19,84.82394366197184,84.82394366197184
Tempe,57MF,Phys Sci Res Lab,2019,11,26,20,84.82394366197184,84.82394366197184
Tempe,57MF,Phys Sci Res Lab,2019,11,26,21,84.82394366197184,84.82394366197184
Tempe,57MF,Phys Sci Res Lab,2019,11,26,22,84.82394366197184,84.82394366197184
Tempe,57MF,Phys Sci Res Lab,2019,11,26,23,84.82394366197184,84.82394366197184
Tempe,57MF,Phys Sci Res Lab,2019,11,27,0,84.82394366197184,84.82394366197184
Tempe,57MF,Phys Sci Res Lab,2019,11,27,1,84.82394366197184,84.82394366197184
Tempe,57MF,Phys Sci Res Lab,2019,11,27,2,84.82394366197184,84.82394366197184
Tempe,57MF,Phys Sci Res Lab,2019,11,27,3,84.82394366197184,84.82394366197184
Tempe,57MF,Phys Sci Res Lab,2019,11,27,4,84.82394366197184,84.82394366197184
Tempe,57MF,Phys Sci Res Lab,2019,11,27,5,84.82394366197184,84.82394366197184
Tempe,57MF,Phys Sci Res Lab,2019,11,27,6,84.82394366197184,84.82394366197184
Tempe,57MF,Phys Sci Res Lab,2019,11,27,7,84.82394366197184,84.82394366197184
Tempe,57MF,Phys Sci Res Lab,2019,11,27,8,84.82394366197184,84.82394366197184
Tempe,57MF,Phys Sci Res Lab,2019,11,27,9,60.0,60.0
Tempe,57MF,Phys Sci Res Lab,2019,11,27,10,74.82394366197184,74.82394366197184
Tempe,57MF,Phys Sci Res Lab,2019,11,27,11,100.45774647887323,100.45774647887323
Tempe,57MF,Phys Sci Res Lab,2019,11,27,12,128.90845070422537,128.90845070422537
Tempe,57MF,Phys Sci Res Lab,2019,11,27,13,153.69718309859155,153.69718309859155
Tempe,57MF,Phys Sci Res Lab,2019,11,27,14,165.21126760563382,165.21126760563382
Tempe,57MF,Phys Sci Res Lab,2019,11,27,15,166.09154929577466,166.09154929577466
Tempe,57MF,Phys Sci Res Lab,2019,11,27,16,165.7394366197183,165.7394366197183
Tempe,57MF,Phys Sci Res Lab,2019,11,27,17,160.77464788732394,160.77464788732394
Tempe,57MF,Phys Sci Res Lab,2019,11,27,18,157.1830985915493,157.1830985915493
Tempe,57MF,Phys Sci Res Lab,2019,11,27,19,158.02816901408454,158.02816901408454
Tempe,57MF,Phys Sci Res Lab,2019,11,27,20,141.09154929577466,141.09154929577466
Tempe,57MF,Phys Sci Res Lab,2019,11,27,21,131.47887323943664,131.47887323943664
Tempe,57MF,Phys Sci Res Lab,2019,11,27,22,110.59859154929579,110.59859154929579
Tempe,57MF,Phys Sci Res Lab,2019,11,27,23,110.28169014084507,110.28169014084507
Tempe,57MF,Phys Sci Res Lab,2019,11,28,0,110.28169014084507,110.28169014084507
Tempe,57MF,Phys Sci Res Lab,2019,11,28,1,109.64788732394369,109.64788732394369
Tempe,57MF,Phys Sci Res Lab,2019,11,28,2,111.05633802816902,111.05633802816902
Tempe,57MF,Phys Sci Res Lab,2019,11,28,3,101.9718309859155,101.9718309859155
Tempe,57MF,Phys Sci Res Lab,2019,11,28,4,100.84507042253522,100.84507042253522
Tempe,57MF,Phys Sci Res Lab,2019,11,28,5,106.69014084507045,106.69014084507045
Tempe,57MF,Phys Sci Res Lab,2019,11,28,6,106.72535211267606,106.72535211267606
Tempe,57MF,Phys Sci Res Lab,2019,11,28,7,104.61267605633805,104.61267605633805
Tempe,57MF,Phys Sci Res Lab,2019,11,28,8,96.93661971830988,96.93661971830988
Tempe,57MF,Phys Sci Res Lab,2019,11,28,9,106.3380281690141,106.3380281690141
Tempe,57MF,Phys Sci Res Lab,2019,11,28,10,123.55633802816904,123.55633802816904
Tempe,57MF,Phys Sci Res Lab,2019,11,28,11,128.2042253521127,128.2042253521127
Tempe,57MF,Phys Sci Res Lab,2019,11,28,12,155.35211267605638,155.35211267605638
Tempe,57MF,Phys Sci Res Lab,2019,11,28,13,161.33802816901408,161.33802816901408
Tempe,57MF,Phys Sci Res Lab,2019,11,28,14,162.1830985915493,162.1830985915493
Tempe,57MF,Phys Sci Res Lab,2019,11,28,15,162.6056338028169,162.6056338028169
Tempe,57MF,Phys Sci Res Lab,2019,11,28,16,164.78873239436618,164.78873239436618
Tempe,57MF,Phys Sci Res Lab,2019,11,28,17,167.11267605633802,167.11267605633802
Tempe,57MF,Phys Sci Res Lab,2019,11,28,18,156.12676056338032,156.12676056338032
Tempe,57MF,Phys Sci Res Lab,2019,11,28,19,163.55633802816905,163.55633802816905
Tempe,57MF,Phys Sci Res Lab,2019,11,28,20,152.46478873239437,152.46478873239437
Tempe,57MF,Phys Sci Res Lab,2019,11,28,21,148.45070422535213,148.45070422535213
Tempe,57MF,Phys Sci Res Lab,2019,11,28,22,133.09859154929578,133.09859154929578
Tempe,57MF,Phys Sci Res Lab,2019,11,28,23,120.7042253521127,120.7042253521127
Tempe,57MF,Phys Sci Res Lab,2019,11,29,0,121.26760563380282,121.26760563380282
Tempe,57MF,Phys Sci Res Lab,2019,11,29,1,122.42957746478876,122.42957746478876
Tempe,57MF,Phys Sci Res Lab,2019,11,29,2,119.33098591549296,119.33098591549296
Tempe,57MF,Phys Sci Res Lab,2019,11,29,3,122.35915492957749,122.35915492957749
Tempe,57MF,Phys Sci Res Lab,2019,11,29,4,85.52816901408453,85.52816901408453
Tempe,57MF,Phys Sci Res Lab,2019,11,29,5,34.471830985915496,34.471830985915496
Tempe,57MF,Phys Sci Res Lab,2019,11,29,6,24.36619718309859,24.36619718309859
Tempe,57MF,Phys Sci Res Lab,2019,11,29,7,22.53521126760564,22.53521126760564
Tempe,57MF,Phys Sci Res Lab,2019,11,29,8,22.183098591549296,22.183098591549296
Tempe,57MF,Phys Sci Res Lab,2019,11,29,9,21.936619718309863,21.936619718309863
Tempe,57MF,Phys Sci Res Lab,2019,11,29,10,22.852112676056343,22.852112676056343
Tempe,57MF,Phys Sci Res Lab,2019,11,29,11,22.112676056338028,22.112676056338028
Tempe,57MF,Phys Sci Res Lab,2019,11,29,12,50.598591549295776,50.598591549295776
Tempe,57MF,Phys Sci Res Lab,2019,11,29,13,77.39436619718309,77.39436619718309
Tempe,57MF,Phys Sci Res Lab,2019,11,29,14,79.19014084507045,79.19014084507045
Tempe,57MF,Phys Sci Res Lab,2019,11,29,15,79.92957746478874,79.92957746478874
Tempe,57MF,Phys Sci Res Lab,2019,11,29,16,82.57042253521128,82.57042253521128
Tempe,57MF,Phys Sci Res Lab,2019,11,29,17,79.89436619718309,79.89436619718309
Tempe,57MF,Phys Sci Res Lab,2019,11,29,18,71.19718309859155,71.19718309859155
Tempe,57MF,Phys Sci Res Lab,2019,11,29,19,59.507042253521135,59.507042253521135
Tempe,57MF,Phys Sci Res Lab,2019,11,29,20,54.401408450704224,54.401408450704224
Tempe,57MF,Phys Sci Res Lab,2019,11,29,21,51.65492957746479,51.65492957746479
Tempe,57MF,Phys Sci Res Lab,2019,11,29,22,52.92253521126761,52.92253521126761
Tempe,57MF,Phys Sci Res Lab,2019,11,29,23,39.929577464788736,39.929577464788736
Tempe,57MF,Phys Sci Res Lab,2019,11,30,0,38.27464788732394,38.27464788732394
Tempe,57MF,Phys Sci Res Lab,2019,11,30,1,23.20422535211268,23.20422535211268
Tempe,57MF,Phys Sci Res Lab,2019,11,30,2,22.21830985915493,22.21830985915493
Tempe,57MF,Phys Sci Res Lab,2019,11,30,3,23.098591549295783,23.098591549295783
Tempe,57MF,Phys Sci Res Lab,2019,11,30,4,22.92253521126761,22.92253521126761
Tempe,57MF,Phys Sci Res Lab,2019,11,30,5,22.816901408450715,22.816901408450715
Tempe,57MF,Phys Sci Res Lab,2019,11,30,6,22.676056338028175,22.676056338028175
Tempe,57MF,Phys Sci Res Lab,2019,11,30,7,22.78169014084507,22.78169014084507
Tempe,57MF,Phys Sci Res Lab,2019,11,30,8,22.5,22.5
Tempe,57MF,Phys Sci Res Lab,2019,11,30,9,21.79577464788733,21.79577464788733
Tempe,57MF,Phys Sci Res Lab,2019,11,30,10,38.06338028169015,38.06338028169015
Tempe,57MF,Phys Sci Res Lab,2019,11,30,11,51.971830985915496,51.971830985915496
Tempe,57MF,Phys Sci Res Lab,2019,11,30,12,76.79577464788733,76.79577464788733
Tempe,57MF,Phys Sci Res Lab,2019,11,30,13,86.7605633802817,86.7605633802817
Tempe,57MF,Phys Sci Res Lab,2019,11,30,14,87.81690140845072,87.81690140845072
Tempe,57MF,Phys Sci Res Lab,2019,11,30,15,89.3661971830986,89.3661971830986
Tempe,57MF,Phys Sci Res Lab,2019,11,30,16,85.52816901408453,85.52816901408453
Tempe,57MF,Phys Sci Res Lab,2019,11,30,17,83.80281690140845,83.80281690140845
Tempe,57MF,Phys Sci Res Lab,2019,11,30,18,68.69718309859157,68.69718309859157
Tempe,57MF,Phys Sci Res Lab,2019,11,30,19,67.35915492957747,67.35915492957747
Tempe,57MF,Phys Sci Res Lab,2019,11,30,20,68.55633802816902,68.55633802816902
Tempe,57MF,Phys Sci Res Lab,2019,11,30,21,50.17605633802818,50.17605633802818
Tempe,57MF,Phys Sci Res Lab,2019,11,30,22,38.45070422535212,38.45070422535212
Tempe,57MF,Phys Sci Res Lab,2019,11,30,23,31.30281690140845,31.30281690140845
Tempe,57MF,Phys Sci Res Lab,2019,12,1,0,22.570422535211268,22.570422535211268
Tempe,57MF,Phys Sci Res Lab,2019,12,1,1,22.253521126760567,22.253521126760567
Tempe,57MF,Phys Sci Res Lab,2019,12,1,2,23.13380281690141,23.13380281690141
Tempe,57MF,Phys Sci Res Lab,2019,12,1,3,22.394366197183103,22.394366197183103
Tempe,57MF,Phys Sci Res Lab,2019,12,1,4,22.92253521126761,22.92253521126761
Tempe,57MF,Phys Sci Res Lab,2019,12,1,5,22.183098591549296,22.183098591549296
Tempe,57MF,Phys Sci Res Lab,2019,12,1,6,21.40845070422536,21.40845070422536
Tempe,57MF,Phys Sci Res Lab,2019,12,1,7,21.79577464788733,21.79577464788733
Tempe,57MF,Phys Sci Res Lab,2019,12,1,8,22.429577464788732,22.429577464788732
Tempe,57MF,Phys Sci Res Lab,2019,12,1,9,30.211267605633807,30.211267605633807
Tempe,57MF,Phys Sci Res Lab,2019,12,1,10,72.85211267605635,72.85211267605635
Tempe,57MF,Phys Sci Res Lab,2019,12,1,11,98.76760563380286,98.76760563380286
Tempe,57MF,Phys Sci Res Lab,2019,12,1,12,114.22535211267606,114.22535211267606
Tempe,57MF,Phys Sci Res Lab,2019,12,1,13,138.2042253521127,138.2042253521127
Tempe,57MF,Phys Sci Res Lab,2019,12,1,14,141.1971830985916,141.1971830985916
Tempe,57MF,Phys Sci Res Lab,2019,12,1,15,144.2957746478873,144.2957746478873
Tempe,57MF,Phys Sci Res Lab,2019,12,1,16,141.40845070422534,141.40845070422534
Tempe,57MF,Phys Sci Res Lab,2019,12,1,17,126.54929577464789,126.54929577464789
Tempe,57MF,Phys Sci Res Lab,2019,12,1,18,114.7535211267606,114.7535211267606
Tempe,57MF,Phys Sci Res Lab,2019,12,1,19,120.10563380281693,120.10563380281693
Tempe,57MF,Phys Sci Res Lab,2019,12,1,20,103.80281690140846,103.80281690140846
Tempe,57MF,Phys Sci Res Lab,2019,12,1,21,73.83802816901408,73.83802816901408
Tempe,57MF,Phys Sci Res Lab,2019,12,1,22,70.63380281690141,70.63380281690141
Tempe,57MF,Phys Sci Res Lab,2019,12,1,23,62.711267605633815,62.711267605633815
Tempe,57MF,Phys Sci Res Lab,2019,12,2,0,56.61971830985915,56.61971830985915
Tempe,57MF,Phys Sci Res Lab,2019,12,2,1,47.57042253521128,47.57042253521128
Tempe,57MF,Phys Sci Res Lab,2019,12,2,2,43.697183098591545,43.697183098591545
Tempe,57MF,Phys Sci Res Lab,2019,12,2,3,33.309859154929576,33.309859154929576
Tempe,57MF,Phys Sci Res Lab,2019,12,2,4,26.971830985915496,26.971830985915496
Tempe,57MF,Phys Sci Res Lab,2019,12,2,5,27.78169014084507,27.78169014084507
Tempe,57MF,Phys Sci Res Lab,2019,12,2,6,28.661971830985923,28.661971830985923
Tempe,57MF,Phys Sci Res Lab,2019,12,2,7,21.232394366197187,21.232394366197187
Tempe,57MF,Phys Sci Res Lab,2019,12,2,8,29.71830985915493,29.71830985915493
Tempe,57MF,Phys Sci Res Lab,2019,12,2,9,61.26760563380282,61.26760563380282
Tempe,57MF,Phys Sci Res Lab,2019,12,2,10,88.34507042253522,88.34507042253522
Tempe,57MF,Phys Sci Res Lab,2019,12,2,11,126.2323943661972,126.2323943661972
Tempe,57MF,Phys Sci Res Lab,2019,12,2,12,147.4647887323944,147.4647887323944
Tempe,57MF,Phys Sci Res Lab,2019,12,2,13,163.80281690140848,163.80281690140848
Tempe,57MF,Phys Sci Res Lab,2019,12,2,14,171.7605633802817,171.7605633802817
Tempe,57MF,Phys Sci Res Lab,2019,12,2,15,170.9154929577465,170.9154929577465
Tempe,57MF,Phys Sci Res Lab,2019,12,2,16,167.9225352112676,167.9225352112676
Tempe,57MF,Phys Sci Res Lab,2019,12,2,17,146.12676056338032,146.12676056338032
Tempe,57MF,Phys Sci Res Lab,2019,12,2,18,151.90140845070425,151.90140845070425
Tempe,57MF,Phys Sci Res Lab,2019,12,2,19,130.95070422535213,130.95070422535213
Tempe,57MF,Phys Sci Res Lab,2019,12,2,20,125.17605633802819,125.17605633802819
Tempe,57MF,Phys Sci Res Lab,2019,12,2,21,115.42253521126759,115.42253521126759
Tempe,57MF,Phys Sci Res Lab,2019,12,2,22,79.71830985915494,79.71830985915494
Tempe,57MF,Phys Sci Res Lab,2019,12,2,23,64.78873239436619,64.78873239436619
Tempe,57MF,Phys Sci Res Lab,2019,12,3,0,65.84507042253522,65.84507042253522
Tempe,57MF,Phys Sci Res Lab,2019,12,3,1,56.12676056338029,56.12676056338029
Tempe,57MF,Phys Sci Res Lab,2019,12,3,2,40.84507042253522,40.84507042253522
Tempe,57MF,Phys Sci Res Lab,2019,12,3,3,40.49295774647888,40.49295774647888
Tempe,57MF,Phys Sci Res Lab,2019,12,3,4,26.33802816901409,26.33802816901409
Tempe,57MF,Phys Sci Res Lab,2019,12,3,5,22.640845070422536,22.640845070422536
Tempe,57MF,Phys Sci Res Lab,2019,12,3,6,26.65492957746479,26.65492957746479
Tempe,57MF,Phys Sci Res Lab,2019,12,3,7,27.253521126760567,27.253521126760567
Tempe,57MF,Phys Sci Res Lab,2019,12,3,8,31.021126760563387,31.021126760563387
Tempe,57MF,Phys Sci Res Lab,2019,12,3,9,59.71830985915494,59.71830985915494
Tempe,57MF,Phys Sci Res Lab,2019,12,3,10,94.19014084507045,94.19014084507045
Tempe,57MF,Phys Sci Res Lab,2019,12,3,11,117.78169014084507,117.78169014084507
Tempe,57MF,Phys Sci Res Lab,2019,12,3,12,149.33098591549296,149.33098591549296
Tempe,57MF,Phys Sci Res Lab,2019,12,3,13,159.01408450704224,159.01408450704224
Tempe,57MF,Phys Sci Res Lab,2019,12,3,14,157.04225352112678,157.04225352112678
Tempe,57MF,Phys Sci Res Lab,2019,12,3,15,159.96478873239437,159.96478873239437
Tempe,57MF,Phys Sci Res Lab,2019,12,3,16,159.1549295774648,159.1549295774648
Tempe,57MF,Phys Sci Res Lab,2019,12,3,17,148.0985915492958,148.0985915492958
Tempe,57MF,Phys Sci Res Lab,2019,12,3,18,147.35915492957747,147.35915492957747
Tempe,57MF,Phys Sci Res Lab,2019,12,3,19,145.0,145.0
Tempe,57MF,Phys Sci Res Lab,2019,12,3,20,136.97183098591552,136.97183098591552
Tempe,57MF,Phys Sci Res Lab,2019,12,3,21,125.56338028169014,125.56338028169014
Tempe,57MF,Phys Sci Res Lab,2019,12,3,22,125.14084507042256,125.14084507042256
Tempe,57MF,Phys Sci Res Lab,2019,12,3,23,128.06338028169014,128.06338028169014
Tempe,57MF,Phys Sci Res Lab,2019,12,4,0,112.00704225352112,112.00704225352112
Tempe,57MF,Phys Sci Res Lab,2019,12,4,1,109.75352112676056,109.75352112676056
Tempe,57MF,Phys Sci Res Lab,2019,12,4,2,99.7887323943662,99.7887323943662
Tempe,57MF,Phys Sci Res Lab,2019,12,4,3,92.8169014084507,92.8169014084507
Tempe,57MF,Phys Sci Res Lab,2019,12,4,4,94.64788732394365,94.64788732394365
Tempe,57MF,Phys Sci Res Lab,2019,12,4,5,100.59859154929579,100.59859154929579
Tempe,57MF,Phys Sci Res Lab,2019,12,4,6,102.39436619718309,102.39436619718309
Tempe,57MF,Phys Sci Res Lab,2019,12,4,7,101.61971830985917,101.61971830985917
